snapshot_id,snapshot_date,product_id,warehouse_id,inventory_on_hand,reorder_point,days_of_supply,week_demand
1708,2024-09-30,82,3,142.8,177.7,3.5,251.1
1709,2024-12-23,78,16,218.2,485.5,1.7,780.3
1710,2023-11-27,103,12,167.3,190.5,3.7,276.3
1711,2023-01-01,18,18,2465.8,1145.8,9.2,890.1
1712,2023-01-01,22,22,782.9,754.9,5.5,497.3
1713,2023-10-02,93,8,413.2,288.5,6.8,345.4
1714,2025-06-09,56,8,0.0,1837.9,0.0,1677.0
1715,2023-10-30,31,17,0.0,406.8,0.0,2196.3
1716,2025-09-29,118,6,607.5,550.0,11.5,154.6
1717,2024-05-13,29,17,548.1,491.1,7.5,262.2
1718,2024-08-05,52,5,0.0,76.8,0.0,246.7
1719,2025-06-09,120,6,283.7,270.0,4.4,63.8
1720,2023-06-12,102,14,732.4,773.4,11.7,198.5
1721,2023-06-12,31,9,187.3,597.6,1.4,1347.1
1722,2023-07-10,89,1,0.0,772.4,0.0,1749.6
1723,2023-10-02,47,18,0.0,1163.9,0.0,2744.9
1724,2024-05-13,2,16,0.0,1349.1,0.0,1120.3
1725,2024-01-22,102,11,1269.7,431.6,20.3,463.4
1726,2023-07-10,26,11,451.1,350.4,4.6,896.8
1727,2023-01-23,32,14,76.4,149.2,2.8,85.2
1728,2025-11-24,30,6,556.7,155.6,13.9,244.3
1729,2024-06-10,78,9,214.8,682.1,1.4,798.5
1730,2023-01-01,36,13,231.1,197.4,13.5,106.8
1731,2025-02-17,73,10,1811.9,964.2,19.9,441.8
1732,2024-11-25,29,8,786.2,595.2,13.5,224.9
1733,2025-11-24,106,4,0.0,447.1,0.0,568.7
1734,2023-08-07,76,13,61.7,56.1,11.9,33.8
1735,2023-06-12,37,15,1271.4,420.1,13.1,441.8
1736,2025-06-09,46,12,263.8,217.0,9.6,163.5
1737,2025-06-09,84,4,715.8,367.9,11.7,400.6
1738,2023-07-10,32,17,0.0,80.0,0.0,480.7
1739,2023-05-15,99,15,768.2,238.1,9.5,335.3
1740,2025-12-22,113,2,29.5,532.0,0.3,1053.3
1741,2025-10-27,28,4,0.0,1912.3,0.0,2521.5
1742,2025-06-09,35,16,2303.0,1269.1,8.5,1654.1
1743,2025-06-09,54,12,0.0,644.6,0.0,1504.0
1744,2025-05-12,4,10,80.8,403.1,0.9,1217.3
1745,2023-08-07,9,16,210.8,331.5,3.6,266.1
1746,2024-01-22,40,4,2042.5,1219.2,14.0,556.1
1747,2025-12-22,55,19,1014.5,1101.4,4.1,3086.0
1748,2023-01-23,66,18,189.0,135.4,7.3,79.5
1749,2023-05-15,81,5,0.0,454.2,0.0,630.4
1750,2024-11-25,39,3,322.9,214.7,4.6,669.8
1751,2025-10-27,9,1,0.0,314.2,0.0,1249.7
1752,2025-03-17,32,19,121.3,89.0,5.2,189.8
1753,2025-04-14,72,3,687.8,644.7,10.5,620.5
1754,2023-11-27,16,7,707.5,407.6,10.5,350.6
1755,2025-09-29,94,14,454.3,425.2,5.6,409.2
1756,2025-12-22,72,15,720.3,640.8,10.5,597.7
1757,2023-04-17,7,17,0.0,125.9,0.0,235.1
1758,2023-10-02,56,6,2426.2,1535.4,16.5,1040.0
1759,2024-09-30,72,15,279.6,640.8,4.1,436.8
1760,2025-12-22,94,20,0.0,362.3,0.0,736.8
1761,2024-08-05,47,4,1439.2,1113.1,5.5,1676.7
1762,2023-10-30,114,21,63.4,379.9,0.8,745.0
1763,2023-02-20,55,21,2320.2,1049.0,8.5,1408.8
1764,2023-09-04,35,1,5045.9,1465.1,12.2,2280.3
1765,2023-05-15,22,18,378.3,568.2,3.8,612.8
1766,2024-02-19,64,16,0.0,632.1,0.0,1255.3
1767,2023-10-30,12,5,12.2,554.1,0.1,1570.3
1768,2023-04-17,53,3,1177.8,601.7,9.0,650.6
1769,2023-08-07,82,7,172.4,330.4,2.4,836.1
1770,2023-11-27,84,10,751.1,438.0,10.9,176.6
1771,2023-03-20,116,11,2275.6,1144.2,21.4,646.9
1772,2025-08-04,51,14,359.1,302.3,8.9,437.7
1773,2024-12-23,23,17,2471.3,1172.0,13.0,1146.4
1774,2023-08-07,34,16,373.3,189.8,8.6,166.2
1775,2023-11-27,63,7,557.0,1557.6,3.6,1585.3
1776,2024-09-02,34,19,0.0,260.5,0.0,497.9
1777,2023-08-07,47,18,974.5,1163.9,4.6,712.8
1778,2023-12-25,68,10,720.2,1023.2,2.7,1125.2
1779,2025-02-17,50,11,1286.9,940.7,5.5,1318.2
1780,2023-11-27,56,1,775.9,1470.0,3.2,2685.3
1781,2024-03-18,71,7,291.8,579.4,5.0,459.4
1782,2025-03-17,117,18,0.0,198.3,0.0,439.3
1783,2024-07-08,9,16,19.1,331.5,0.3,464.0
1784,2024-10-28,2,6,0.0,1255.7,0.0,2295.8
1785,2023-09-04,119,16,0.0,178.9,0.0,454.4
1786,2025-10-27,7,5,0.0,69.1,0.0,108.2
1787,2024-01-22,93,3,416.8,166.2,10.0,452.6
1788,2024-11-25,7,5,38.6,69.1,2.2,72.8
1789,2024-09-30,9,9,295.5,289.9,4.3,330.8
1790,2023-12-25,7,17,0.0,125.9,0.0,220.8
1791,2024-05-13,6,14,1326.7,709.1,7.3,973.2
1792,2024-09-02,55,16,2437.3,687.4,12.7,735.4
1793,2025-07-07,102,17,838.7,692.9,15.2,247.4
1794,2023-01-01,30,6,346.9,155.6,8.7,326.2
1795,2024-06-10,89,19,373.3,690.0,2.8,725.4
1796,2024-09-02,87,13,590.2,695.9,4.4,1014.5
1797,2025-10-27,94,9,343.6,262.3,5.2,347.1
1798,2023-04-17,11,9,3550.6,1138.3,13.9,843.9
1799,2024-06-10,117,16,672.4,313.3,12.8,234.1
1800,2025-08-04,12,14,632.9,1407.4,2.4,3349.8
1801,2023-04-17,53,5,276.0,550.8,2.0,600.3
1802,2025-03-17,65,11,0.0,1060.4,0.0,1696.3
1803,2024-06-10,88,17,947.9,384.0,8.8,677.2
1804,2025-11-24,69,18,361.5,313.7,6.1,396.7
1805,2025-05-12,41,18,0.0,151.0,0.0,283.8
1806,2024-08-05,30,17,433.3,245.2,8.6,358.6
1807,2023-07-10,34,12,100.7,298.3,1.4,451.6
1808,2025-07-07,104,10,604.2,353.2,18.8,169.4
1809,2023-10-02,15,1,2180.2,1624.2,13.7,1168.8
1810,2023-07-10,33,15,37.0,28.9,7.3,32.6
1811,2025-05-12,45,4,1227.6,506.2,8.9,306.6
1812,2024-10-28,33,21,0.0,44.9,0.0,90.6
1813,2023-03-20,16,12,815.9,371.0,10.7,427.9
1814,2025-02-17,1,1,2405.2,1806.9,13.4,510.0
1815,2025-03-17,51,20,1269.2,308.4,32.7,103.3
1816,2024-06-10,111,10,848.2,1092.1,2.6,3112.1
1817,2025-06-09,58,16,2076.1,985.6,10.1,1258.8
1818,2025-02-17,99,15,855.1,238.1,10.6,429.1
1819,2025-02-17,64,17,1391.7,673.3,10.3,300.0
1820,2025-06-09,85,5,380.5,214.1,7.9,290.8
1821,2024-06-10,68,18,845.6,1111.6,4.6,1980.0
1822,2024-04-15,18,2,3631.6,1168.3,8.9,1546.0
1823,2025-05-12,19,5,230.2,159.0,7.1,158.8
1824,2024-09-30,11,13,2218.7,792.0,15.5,1061.6
1825,2023-10-30,6,11,773.9,608.4,3.9,1482.6
1826,2025-10-27,98,20,687.0,541.1,7.5,749.1
1827,2024-10-28,16,20,896.0,438.7,10.1,355.9
1828,2025-02-17,69,13,307.6,176.0,7.5,199.7
1829,2023-04-17,30,19,397.9,187.4,8.6,387.6
1830,2024-07-08,19,2,594.4,347.5,8.7,455.0
1831,2025-04-14,81,22,1732.7,723.9,9.4,1011.6
1832,2024-07-08,51,13,125.8,227.6,6.4,118.3
1833,2023-04-17,74,4,3368.3,1932.6,8.4,1410.1
1834,2023-02-20,110,7,168.9,206.1,6.1,278.7
1835,2024-12-23,5,7,1424.3,662.3,10.6,441.8
1836,2024-02-19,34,16,449.8,189.8,10.3,150.5
1837,2023-02-20,33,16,39.0,28.5,5.7,30.8
1838,2024-05-13,14,5,96.5,165.3,6.9,150.4
1839,2023-01-01,42,18,1473.1,594.8,15.3,289.6
1840,2023-04-17,28,13,1618.3,699.4,14.6,342.3
1841,2025-09-01,8,13,1110.2,596.3,9.0,805.2
1842,2023-11-27,39,4,0.0,711.6,0.0,1451.9
1843,2025-06-09,35,9,1946.1,1702.5,5.5,1491.1
1844,2024-12-23,67,2,707.8,762.4,5.4,1120.6
1845,2024-11-25,74,2,2653.1,1363.0,6.0,4597.7
1846,2023-04-17,97,14,405.6,182.5,14.6,88.8
1847,2025-04-14,3,6,319.4,363.7,4.0,408.9
1848,2025-02-17,99,9,1084.1,583.3,8.2,821.3
1849,2025-03-17,10,13,0.0,173.3,0.0,406.0
1850,2024-09-30,15,4,4096.9,1135.1,26.9,434.8
1851,2024-02-19,85,1,1101.4,311.7,11.8,289.9
1852,2025-05-12,120,7,0.0,389.7,0.0,867.2
1853,2024-08-05,24,13,0.0,52.9,0.0,93.4
1854,2024-09-02,100,2,122.2,120.3,5.4,69.4
1855,2025-10-27,50,20,3358.9,1395.6,13.6,1579.3
1856,2024-09-02,72,18,2057.8,847.3,19.6,541.9
1857,2023-04-17,32,11,174.0,126.0,6.0,74.7
1858,2023-06-12,88,22,0.0,541.5,0.0,832.1
1859,2023-01-01,100,2,188.4,120.3,8.3,67.8
1860,2023-03-20,93,2,0.0,522.4,0.0,1253.3
1861,2025-04-14,90,12,53.3,36.6,8.6,21.0
1862,2023-10-02,43,1,254.8,346.8,3.3,796.4
1863,2023-10-30,48,8,17.3,1240.6,0.1,1254.1
1864,2025-03-17,107,6,374.0,194.7,7.2,397.9
1865,2024-06-10,45,9,694.0,399.5,6.0,942.9
1866,2023-08-07,44,2,849.8,707.7,9.3,614.0
1867,2024-10-28,119,9,285.3,205.1,6.7,248.1
1868,2023-01-01,26,11,966.3,350.4,9.7,339.7
1869,2025-01-20,52,5,0.0,76.8,0.0,290.2
1870,2025-01-20,17,6,853.2,281.8,25.4,93.4
1871,2024-06-10,3,15,466.7,321.4,7.5,254.5
1872,2025-02-17,9,9,17.1,289.9,0.2,517.4
1873,2025-07-07,63,1,1082.5,1056.9,6.6,841.5
1874,2025-06-09,38,9,0.0,352.5,0.0,746.6
1875,2023-12-25,60,6,724.2,284.3,11.6,621.6
1876,2024-06-10,41,20,0.0,199.2,0.0,414.0
1877,2025-03-17,20,12,2442.8,2053.9,11.2,616.3
1878,2025-07-07,93,17,0.0,275.5,0.0,880.1
1879,2023-12-25,28,19,0.0,1650.5,0.0,1866.1
1880,2024-04-15,84,17,501.5,238.8,7.9,444.2
1881,2024-09-02,33,13,27.3,18.6,5.7,25.9
1882,2023-08-07,28,5,0.0,1116.1,0.0,367.4
1883,2023-07-10,37,2,1846.9,866.2,9.0,1407.9
1884,2023-11-27,93,3,429.3,166.2,10.3,278.6
1885,2023-02-20,25,18,341.8,133.2,11.2,128.8
1886,2025-09-01,71,16,1135.9,373.4,24.1,145.8
1887,2024-02-19,58,7,350.4,907.6,1.4,1504.4
1888,2023-08-07,116,18,194.2,618.5,2.4,649.1
1889,2023-01-01,3,18,546.8,503.4,6.3,612.9
1890,2025-04-14,13,11,19.9,411.6,0.4,535.3
1891,2023-10-30,88,16,618.9,500.6,7.8,533.3
1892,2024-09-02,104,9,976.6,296.0,35.6,84.8
1893,2023-10-02,74,9,0.0,1692.3,0.0,3039.9
1894,2024-03-18,108,15,2.5,206.8,0.1,264.6
1895,2024-07-08,94,11,998.6,278.3,13.2,255.3
1896,2023-07-10,58,5,459.8,718.7,3.2,705.1
1897,2023-03-20,82,21,1062.4,381.3,12.1,739.0
1898,2023-04-17,119,4,40.7,191.6,0.8,155.6
1899,2025-06-09,23,14,1340.1,1006.0,6.3,2126.6
1900,2025-01-20,36,9,0.0,270.4,0.0,171.6
1901,2024-09-02,17,19,945.5,339.3,25.2,118.2
1902,2024-09-02,84,4,801.7,367.9,13.1,331.7
1903,2024-01-22,19,16,204.3,193.4,4.5,195.4
1904,2025-04-14,40,4,1563.0,1219.2,10.8,780.6
1905,2025-05-12,100,11,129.6,68.2,5.9,109.7
1906,2024-06-10,29,18,847.8,410.7,14.5,586.3
1907,2023-02-20,93,17,946.6,275.5,12.7,322.6
1908,2025-11-24,58,16,1640.1,985.6,8.0,938.6
1909,2025-10-27,69,18,472.6,313.7,8.0,230.2
1910,2023-02-20,28,5,1724.8,1116.1,17.1,396.0
1911,2024-02-19,112,15,561.5,392.9,7.1,241.5
1912,2023-01-01,70,10,191.2,397.9,4.1,298.2
1913,2023-01-01,31,17,779.8,406.8,6.4,525.2
1914,2023-06-12,28,8,1410.2,1678.8,9.2,1142.8
1915,2024-03-18,58,7,0.0,907.6,0.0,2840.5
1916,2025-08-04,9,17,903.2,366.3,12.1,589.2
1917,2025-11-24,21,7,195.7,356.7,2.9,745.5
1918,2025-09-29,66,16,151.6,92.0,6.7,98.3
1919,2023-08-07,23,3,509.0,445.3,4.3,1461.1
1920,2023-04-17,29,9,700.3,636.4,10.5,317.5
1921,2025-01-20,5,12,0.0,736.1,0.0,1296.1
1922,2024-01-22,104,10,0.0,353.2,0.0,1106.6
1923,2025-12-22,10,10,35.7,247.5,0.6,381.6
1924,2024-11-25,2,6,166.6,1255.7,1.0,1931.1
1925,2025-09-29,3,5,336.5,388.2,5.1,476.9
1926,2025-06-09,96,9,672.5,561.7,5.7,290.5
1927,2025-07-07,116,3,560.6,463.0,9.9,419.8
1928,2025-06-09,38,1,601.4,493.6,6.5,235.8
1929,2023-05-15,96,3,274.7,325.2,4.2,269.8
1930,2023-11-27,96,3,444.1,325.2,6.7,376.3
1931,2025-08-04,88,16,290.5,500.6,3.7,482.9
1932,2025-08-04,29,5,382.6,475.8,9.1,117.6
1933,2024-08-05,104,12,0.0,282.7,0.0,318.2
1934,2024-07-08,21,15,204.8,227.9,4.8,409.1
1935,2024-02-19,64,10,1763.6,690.5,11.4,744.4
1936,2023-10-02,65,11,2004.8,1060.4,13.3,410.7
1937,2023-06-12,1,14,4540.7,1472.3,25.1,1272.2
1938,2023-10-02,95,20,4127.3,1835.3,18.9,861.2
1939,2024-11-25,46,7,201.7,169.1,8.7,310.2
1940,2024-03-18,86,13,596.4,501.9,6.1,521.8
1941,2024-03-18,10,8,497.6,284.0,9.8,362.4
1942,2024-01-22,76,9,192.6,109.4,21.8,36.5
1943,2024-03-18,80,12,534.0,524.7,5.7,669.2
1944,2025-12-22,94,3,75.0,158.9,1.9,273.3
1945,2023-06-12,86,22,886.0,631.2,4.2,1252.0
1946,2025-07-07,96,5,309.9,246.9,4.3,276.2
1947,2023-01-23,54,12,1293.0,644.6,7.7,321.3
1948,2025-07-07,76,12,207.6,97.3,19.5,47.4
1949,2023-08-07,6,11,207.3,608.4,1.1,636.4
1950,2024-09-30,98,10,330.3,360.3,3.4,563.2
1951,2024-10-28,43,10,835.3,340.5,10.5,605.7
1952,2024-12-23,35,16,3939.2,1269.1,14.5,1820.0
1953,2023-10-02,45,15,915.5,400.3,11.4,261.8
1954,2025-09-01,48,17,3621.7,1622.8,13.0,1202.3
1955,2025-08-04,17,19,401.3,339.3,10.7,119.6
1956,2024-05-13,116,3,738.1,463.0,13.0,237.2
1957,2024-04-15,72,18,2732.2,847.3,26.0,635.4
1958,2023-11-27,9,5,0.0,241.1,0.0,306.3
1959,2025-07-07,98,12,0.0,368.3,0.0,658.7
1960,2023-04-17,9,9,156.9,289.9,2.3,742.1
1961,2023-03-20,91,21,996.6,969.8,9.9,1046.7
1962,2025-08-04,10,6,77.6,272.0,1.7,226.3
1963,2023-07-10,52,5,216.4,76.8,8.0,131.3
1964,2025-01-20,28,17,2766.6,2125.5,14.1,496.8
1965,2024-04-15,49,4,2278.1,880.7,10.4,966.1
1966,2025-01-20,65,17,1599.3,1451.4,11.4,1154.5
1967,2023-06-12,58,1,1292.9,1659.8,4.4,865.5
1968,2024-10-28,57,6,1340.7,681.7,18.0,934.4
1969,2023-04-17,67,2,197.6,762.4,1.5,592.7
1970,2024-10-28,10,10,0.0,247.5,0.0,563.1
1971,2023-04-17,86,8,665.1,651.1,4.3,430.3
1972,2025-04-14,89,19,1253.3,690.0,9.3,642.7
1973,2025-02-17,41,16,132.5,193.7,3.3,207.4
1974,2024-08-05,108,7,523.0,387.9,15.3,139.9
1975,2025-09-01,30,17,287.3,245.2,5.7,338.0
1976,2025-10-27,47,18,160.5,1163.9,0.8,2162.3
1977,2025-04-14,44,7,1199.9,799.7,14.5,664.5
1978,2024-08-05,110,21,478.5,397.8,15.7,233.6
1979,2023-06-12,116,14,1057.6,858.2,9.9,280.2
1980,2025-03-17,34,4,806.7,371.8,12.6,378.0
1981,2024-01-22,108,3,515.8,211.8,27.2,87.9
1982,2023-06-12,37,10,577.9,853.1,3.2,1530.7
1983,2023-10-30,14,1,283.7,208.3,10.5,256.8
1984,2024-11-25,88,14,1068.4,673.4,9.2,589.4
1985,2023-10-30,90,14,41.8,22.9,7.5,16.0
1986,2023-12-25,48,4,4182.6,1351.2,12.3,1408.2
1987,2025-01-20,118,21,402.4,869.1,5.6,374.3
1988,2024-09-30,97,14,505.0,182.5,18.2,108.4
1989,2025-03-17,42,18,1143.1,594.8,11.9,341.2
1990,2025-01-20,73,17,1866.9,586.1,22.4,298.3
1991,2024-11-25,106,17,563.4,415.2,8.6,493.2
1992,2023-07-10,18,18,575.7,1145.8,2.1,2435.4
1993,2024-05-13,72,10,1627.7,1523.0,11.7,719.4
1994,2024-07-08,32,17,0.0,80.0,0.0,162.5
1995,2023-04-17,51,22,70.4,319.1,1.7,160.3
1996,2023-04-17,41,8,0.0,139.2,0.0,274.1
1997,2025-07-07,58,5,1542.6,718.7,10.8,702.9
1998,2025-05-12,41,20,300.1,199.2,5.2,353.3
1999,2025-09-29,1,11,0.0,1092.9,0.0,689.1
2000,2025-05-12,12,20,2395.8,1476.3,8.1,948.0
2001,2025-11-24,99,19,0.0,648.5,0.0,1393.6
2002,2024-10-28,75,21,526.5,716.5,3.5,1119.7
2003,2024-11-25,20,2,2230.8,1549.4,10.6,1760.5
2004,2023-01-23,13,21,1020.4,514.3,23.3,169.0
2005,2024-05-13,89,19,1272.9,690.0,9.4,804.5
2006,2024-12-23,86,22,2229.2,631.2,10.7,1342.8
2007,2024-02-19,29,8,1310.9,595.2,22.5,297.8
2008,2025-03-17,28,5,0.0,1116.1,0.0,962.6
2009,2024-08-05,69,14,582.1,421.4,7.1,751.5
2010,2024-10-28,112,13,0.0,363.7,0.0,669.1
2011,2024-03-18,50,13,328.2,543.5,2.8,1037.7
2012,2025-05-12,45,9,271.5,399.5,2.3,613.9
2013,2023-03-20,90,11,91.7,35.8,16.3,22.4
2014,2023-10-02,6,22,659.6,1069.3,2.9,1364.0
2015,2023-05-15,6,22,51.9,1069.3,0.2,1179.9
2016,2025-12-22,47,22,1352.2,1657.6,4.4,1682.9
2017,2024-04-15,33,16,0.0,28.5,0.0,132.7
2018,2024-09-02,88,17,249.6,384.0,2.3,286.1
2019,2023-06-12,8,20,810.9,877.3,3.3,1090.9
2020,2025-07-07,45,15,931.7,400.3,11.6,482.9
2021,2025-01-20,40,8,1365.0,1169.4,12.2,440.8
2022,2025-01-20,78,6,301.6,641.5,2.3,505.8
2023,2025-04-14,73,17,429.2,586.1,5.2,744.4
2024,2024-10-28,10,18,0.0,263.1,0.0,498.8
2025,2023-10-02,31,17,0.0,406.8,0.0,1183.2
2026,2025-03-17,58,18,3203.4,860.6,13.9,674.2
2027,2024-06-10,75,10,0.0,496.1,0.0,1076.4
2028,2023-05-15,115,14,1629.2,1435.7,8.6,1875.8
2029,2023-09-04,77,21,0.0,329.0,0.0,761.8
2030,2024-02-19,63,4,0.0,1340.9,0.0,855.6
2031,2023-12-25,13,5,0.0,266.9,0.0,375.5
2032,2025-01-20,97,14,441.0,182.5,15.9,34.1
2033,2023-09-04,15,8,416.4,1145.8,3.5,853.4
2034,2025-08-04,31,16,732.1,540.3,7.6,406.8
2035,2023-01-01,6,9,1808.4,728.8,11.2,492.2
2036,2023-06-12,67,3,0.0,284.2,0.0,669.5
2037,2024-06-10,19,17,445.1,265.6,8.0,205.0
2038,2023-07-10,6,2,58.1,643.6,0.3,1040.0
2039,2024-03-18,110,7,188.2,206.1,6.8,259.4
2040,2025-05-12,20,9,1087.3,1276.9,6.3,1561.9
2041,2023-07-10,15,13,819.9,881.9,10.4,157.5
2042,2023-02-20,54,4,934.9,624.3,6.0,737.7
2043,2025-06-09,70,10,384.9,397.9,8.3,146.8
2044,2024-10-28,47,18,178.5,1163.9,0.8,1491.6
2045,2023-11-27,114,2,0.0,459.6,0.0,1330.6
2046,2023-09-04,99,2,855.8,851.3,5.5,1687.5
2047,2023-03-20,41,20,85.5,199.2,1.5,284.2
2048,2023-04-17,61,12,289.0,246.1,12.8,167.6
2049,2025-02-17,13,2,238.8,627.9,4.6,219.3
2050,2023-01-23,108,21,147.2,308.9,3.9,402.3
2051,2025-12-22,70,10,43.6,397.9,0.9,488.0
2052,2023-09-04,1,12,3051.9,1754.4,15.8,1182.0
2053,2023-01-23,6,7,1806.1,555.5,10.4,1011.6
2054,2025-09-01,67,4,599.4,650.5,5.2,462.2
2055,2023-12-25,64,14,2118.0,631.4,13.9,797.8
2056,2023-06-12,91,9,1812.5,527.9,22.8,996.1
2057,2025-02-17,41,13,114.7,157.4,4.4,160.5
2058,2024-01-22,46,7,337.8,169.1,14.6,149.8
2059,2025-05-12,11,1,3369.1,1354.0,11.2,2576.9
2060,2024-12-23,18,21,723.2,1229.4,2.0,2283.5
2061,2024-09-02,103,12,200.0,190.5,4.4,272.3
2062,2024-11-25,8,9,1884.3,1215.1,8.7,1022.3
2063,2023-12-25,24,17,0.0,91.8,0.0,307.7
2064,2023-10-30,97,11,213.1,196.6,7.8,72.3
2065,2024-09-30,95,11,0.0,1530.3,0.0,853.0
2066,2024-11-25,73,11,559.6,949.4,6.5,1058.0
2067,2023-10-30,1,10,0.0,1165.0,0.0,3039.1
2068,2024-10-28,87,14,1198.3,1610.4,4.3,3429.8
2069,2025-07-07,49,11,50.3,714.9,0.2,937.1
2070,2025-10-27,3,15,328.4,321.4,5.3,431.1
2071,2024-09-30,91,11,1094.5,780.6,12.9,568.9
2072,2025-08-04,106,20,147.1,394.7,1.9,908.7
2073,2023-03-20,4,10,980.1,403.1,11.3,503.2
2074,2023-01-23,86,14,2115.8,919.5,10.2,947.7
2075,2024-06-10,84,13,93.3,145.4,3.1,231.7
2076,2025-03-17,21,14,1064.8,421.2,12.8,381.4
2077,2023-09-04,13,21,479.6,514.3,11.0,208.8
2078,2023-10-30,114,13,37.7,135.0,1.0,559.8
2079,2023-02-20,58,22,1948.9,1225.6,6.5,1190.0
2080,2025-12-22,17,7,254.3,463.3,6.2,420.6
2081,2023-02-20,12,5,1032.9,554.1,6.9,733.6
2082,2025-06-09,19,8,320.2,148.6,6.8,210.1
2083,2023-01-01,4,7,707.7,259.3,9.3,607.4
2084,2025-01-20,80,12,512.4,524.7,5.5,676.3
2085,2025-08-04,120,7,616.6,389.7,7.2,306.2
2086,2024-03-18,96,5,668.8,246.9,9.2,339.8
2087,2024-02-19,3,4,100.4,401.0,0.8,604.9
2088,2025-09-29,110,21,200.3,397.8,6.6,139.1
2089,2023-03-20,44,17,744.5,929.8,9.6,690.9
2090,2024-01-22,76,16,126.3,86.2,17.5,34.8
2091,2025-10-27,107,21,215.9,411.7,3.0,641.8
2092,2025-05-12,47,20,706.4,1025.6,2.6,1067.0
2093,2025-09-29,22,21,102.9,484.3,0.8,828.7
2094,2023-03-20,14,3,178.6,112.4,12.1,102.0
2095,2024-09-30,86,20,99.6,1014.6,0.5,3641.0
2096,2025-11-24,20,20,0.0,2225.0,0.0,2280.1
2097,2025-09-29,119,14,419.8,279.0,7.8,269.8
2098,2025-12-22,12,5,0.0,554.1,0.0,1983.1
2099,2023-10-30,72,12,1467.4,1202.3,9.9,943.1
2100,2023-03-20,1,11,2207.4,1092.9,11.9,826.0
2101,2023-01-23,21,5,413.9,191.8,10.6,317.9
2102,2023-08-07,38,4,1326.1,520.8,13.8,212.9
2103,2025-05-12,2,20,1237.4,1676.9,5.6,1350.3
2104,2025-06-09,115,22,2158.2,2457.1,10.5,1583.5
2105,2023-10-30,107,12,445.4,304.1,5.3,480.9
2106,2024-02-19,56,1,2909.9,1470.0,11.9,2101.5
2107,2024-12-23,75,4,0.0,649.5,0.0,2505.7
2108,2024-09-02,7,22,134.4,121.7,4.2,303.7
2109,2023-09-04,9,17,94.6,366.3,1.3,602.7
2110,2025-10-27,44,22,351.2,613.7,3.8,247.8
2111,2023-04-17,68,8,1525.3,751.4,8.3,729.8
2112,2025-05-12,61,22,19.8,234.9,0.9,99.3
2113,2025-10-27,23,17,2924.3,1172.0,15.3,1155.8
2114,2023-10-02,117,22,134.5,359.7,1.7,580.4
2115,2024-01-22,42,8,323.2,544.7,3.2,881.4
2116,2024-06-10,1,2,2032.8,1612.9,10.0,962.1
2117,2024-05-13,22,20,187.3,538.9,1.4,775.5
2118,2023-10-30,44,13,916.2,355.5,21.9,399.9
2119,2023-01-01,78,16,1039.9,485.5,8.2,436.0
2120,2024-01-22,84,14,0.0,400.2,0.0,920.6
2121,2024-03-18,1,12,3595.7,1754.4,18.7,648.7
2122,2024-11-25,43,21,0.0,333.6,0.0,1356.4
2123,2024-08-05,61,16,157.9,145.5,10.1,85.7
2124,2023-04-17,58,1,0.0,1659.8,0.0,2743.5
2125,2024-01-22,84,12,352.2,304.8,4.8,468.8
2126,2024-03-18,81,13,1036.2,329.8,12.5,381.9
2127,2025-05-12,89,1,1357.0,772.4,8.1,930.3
2128,2025-11-24,54,7,701.9,549.5,5.0,714.9
2129,2025-07-07,49,17,1546.9,824.9,8.3,1069.7
2130,2024-10-28,32,17,114.4,80.0,4.3,219.0
2131,2025-10-27,56,19,731.7,1707.1,3.9,1574.9
2132,2025-04-14,103,10,234.5,222.8,5.6,426.4
2133,2025-02-17,58,1,1965.5,1659.8,6.7,2074.1
2134,2024-12-23,106,4,265.8,447.1,3.5,414.6
2135,2025-03-17,88,22,0.0,541.5,0.0,580.2
2136,2023-03-20,2,13,2417.2,1169.0,20.6,523.9
2137,2023-05-15,64,14,2050.8,631.4,13.4,785.1
2138,2024-06-10,120,19,778.4,256.9,10.4,207.1
2139,2024-03-18,51,20,539.8,308.4,13.9,127.7
2140,2024-07-08,33,21,58.9,44.9,6.6,54.4
2141,2024-10-28,6,9,843.1,728.8,5.2,1272.2
2142,2024-07-08,66,16,225.8,92.0,10.0,119.3
2143,2023-01-23,23,22,2172.6,1490.3,9.6,1430.8
2144,2024-01-22,9,17,481.1,366.3,6.4,279.7
2145,2023-04-17,34,7,584.3,308.4,10.2,326.8
2146,2023-02-20,111,17,396.8,1696.4,1.4,1646.8
2147,2025-11-24,34,6,915.3,284.3,20.3,202.7
2148,2023-11-27,84,14,966.2,400.2,15.5,301.7
2149,2025-01-20,33,15,32.1,28.9,6.3,27.4
2150,2025-09-29,14,5,111.8,165.3,8.0,102.1
2151,2024-12-23,20,2,0.0,1549.4,0.0,3836.1
2152,2024-06-10,44,17,1757.2,929.8,22.6,304.5
2153,2025-07-07,47,4,2266.9,1113.1,8.7,826.7
2154,2024-09-02,93,15,432.4,148.8,9.6,156.3
2155,2023-04-17,94,11,159.9,278.3,2.1,909.2
2156,2024-10-28,81,4,0.0,812.9,0.0,2346.2
2157,2024-04-15,31,16,446.8,540.3,4.7,605.1
2158,2023-01-23,69,14,1174.6,421.4,14.3,292.4
2159,2024-08-05,90,12,48.9,36.6,7.9,45.9
2160,2025-09-01,120,8,0.0,262.3,0.0,682.5
2161,2023-01-01,5,7,720.2,662.3,5.4,805.1
