shipment_id,warehouse_id,supplier_id,transport_mode_id,ship_date,promised_delivery_date,actual_delivery_date,n_orders,total_qty,distance_km,shipping_cost,is_otif
6229,21,34,1,2024-03-02,2024-03-13,2024-03-13,1,231.0,2463.0,51584.51,1
6230,13,27,1,2023-05-22,2023-06-01,2023-06-01,1,690.0,1114.0,43416.9,1
6231,13,38,3,2023-07-16,2023-07-23,2023-07-23,1,152.0,1543.8,84926.31,1
6232,15,14,4,2024-11-27,2024-12-03,2024-12-03,1,623.0,1144.7,13001.04,1
6233,7,43,1,2024-01-05,2024-01-11,2024-01-14,1,997.0,1970.3,99976.06,0
6234,9,53,4,2025-11-24,2025-11-28,2025-11-28,1,1046.0,1670.3,27492.11,1
6235,17,30,1,2023-07-05,2023-07-13,2023-07-13,1,437.0,2853.7,67556.21,1
6236,8,19,1,2025-06-08,2025-06-12,2025-06-12,1,409.0,2059.4,63023.04,1
6237,14,28,3,2024-08-23,2024-08-30,2024-08-30,1,585.0,2425.2,238847.6,1
6238,19,47,2,2025-11-17,2025-12-05,2025-12-05,1,215.0,435.2,7141.31,1
6239,2,15,3,2025-10-25,2025-11-03,2025-11-05,1,554.0,3196.8,347840.13,0
6240,5,56,2,2023-10-15,2023-10-23,2023-10-23,1,656.0,414.6,11871.76,1
6241,22,23,1,2023-09-05,2023-09-10,2023-09-10,1,225.0,1975.3,40619.64,1
6242,19,52,4,2024-01-06,2024-01-17,2024-01-17,1,110.0,1527.7,7082.4,1
6243,4,24,1,2025-07-28,2025-08-03,2025-08-03,1,995.0,1629.2,72530.75,1
6244,5,15,3,2023-01-18,2023-01-26,2023-01-26,1,213.0,2796.6,178420.61,1
6245,7,5,3,2023-12-27,2024-01-07,2024-01-07,1,1258.0,850.6,148926.23,1
6246,21,14,4,2023-10-28,2023-11-03,2023-11-03,1,377.0,1632.1,19768.03,1
6247,9,21,4,2024-05-16,2024-05-24,2024-05-27,1,533.0,2014.0,23910.94,0
6248,7,37,4,2023-07-03,2023-07-07,2023-07-07,1,302.0,2372.3,19371.19,1
6249,8,21,4,2024-11-23,2024-12-02,2024-12-03,1,585.0,853.3,12928.74,0
6250,8,22,1,2024-01-28,2024-02-07,2024-02-12,1,676.0,1937.6,66373.08,0
6251,4,50,2,2025-07-01,2025-07-06,2025-07-06,2,2495.0,369.4,15838.55,1
6252,19,25,3,2024-06-17,2024-06-26,2024-06-27,1,652.0,1573.9,184896.41,0
6253,22,53,1,2025-07-31,2025-08-03,2025-08-03,1,491.0,1702.2,59768.72,1
6254,5,2,1,2024-09-13,2024-09-22,2024-09-22,1,1262.0,843.7,34903.63,1
6255,14,17,1,2025-05-13,2025-05-27,2025-05-30,1,636.0,508.5,19671.94,0
6256,21,55,4,2025-10-15,2025-10-23,2025-10-23,1,1270.0,413.3,7951.82,1
6257,1,37,4,2024-05-19,2024-05-24,2024-05-24,1,677.0,2183.4,25948.54,1
6258,21,59,4,2025-11-16,2025-11-21,2025-11-21,1,613.0,2215.8,30823.38,1
6259,21,20,1,2023-02-18,2023-02-25,2023-02-28,1,3.0,2949.8,8138.1,0
6260,17,8,2,2023-10-11,2023-10-20,2023-10-20,1,749.0,2979.2,71449.63,1
6261,19,14,2,2025-06-10,2025-06-19,2025-06-19,1,1007.0,1425.7,44462.05,1
6262,10,13,4,2023-02-08,2023-02-18,2023-02-23,1,1288.0,1089.8,17792.13,0
6263,22,24,2,2023-12-17,2023-12-23,2023-12-23,1,2508.0,1570.0,82852.83,1
6264,20,56,1,2023-06-02,2023-06-11,2023-06-15,1,89.0,2972.6,45215.01,0
6265,16,26,1,2023-04-21,2023-04-27,2023-04-27,1,530.0,1163.7,35429.86,1
6266,11,11,4,2024-07-03,2024-07-11,2024-07-11,1,440.0,2914.2,36754.1,1
6267,16,7,2,2023-01-06,2023-01-10,2023-01-10,1,104.0,1319.5,12555.57,1
6268,9,14,1,2024-10-07,2024-10-14,2024-10-17,1,126.0,2636.7,46095.66,0
6269,22,5,1,2025-08-09,2025-08-17,2025-08-22,1,6.0,391.6,1467.39,0
6270,4,35,1,2023-11-20,2023-12-01,2023-12-01,1,580.0,833.6,32380.75,1
6271,8,37,4,2025-10-16,2025-10-23,2025-10-23,1,681.0,2974.5,42341.36,1
6272,21,22,1,2023-11-01,2023-11-09,2023-11-09,1,1766.0,2180.4,136386.96,1
6273,8,18,1,2024-04-11,2024-04-17,2024-04-17,1,1085.0,2727.0,109812.66,1
6274,12,43,1,2025-04-04,2025-04-09,2025-04-09,1,440.0,2304.8,59414.99,1
6275,14,40,2,2024-01-02,2024-01-09,2024-01-09,1,702.0,352.2,9834.46,1
6276,12,48,1,2024-03-08,2024-03-24,2024-03-27,1,199.0,2916.3,65130.58,0
6277,3,23,2,2025-01-02,2025-01-07,2025-01-07,1,1324.0,1675.2,67149.91,1
6278,10,51,2,2024-12-06,2024-12-11,2024-12-11,1,1280.0,157.2,6214.85,1
6279,16,7,1,2025-08-14,2025-08-18,2025-08-18,1,161.0,1449.8,21479.57,1
6280,7,37,2,2025-05-16,2025-05-21,2025-05-21,1,657.0,1159.8,32554.93,1
6281,5,2,3,2023-08-23,2023-08-31,2023-08-31,1,1230.0,212.4,30444.41,1
6282,21,20,1,2023-12-15,2023-12-20,2023-12-20,1,1810.0,841.1,47070.05,1
6283,17,16,2,2025-12-26,2026-01-05,2026-01-09,1,550.0,56.1,1354.36,0
6284,9,53,1,2024-09-01,2024-09-04,2024-09-04,1,394.0,2401.6,53955.21,1
6285,1,14,1,2024-04-17,2024-04-25,2024-04-25,1,2052.0,2325.3,129035.41,1
6286,19,46,3,2025-08-18,2025-08-31,2025-08-31,1,143.0,751.0,39017.5,1
6287,11,23,1,2023-05-21,2023-05-25,2023-06-04,1,378.0,614.8,13644.39,0
6288,13,13,2,2023-05-01,2023-05-12,2023-05-12,1,215.0,2606.4,35491.16,1
6289,9,31,1,2024-01-18,2024-01-30,2024-01-30,1,221.0,2637.7,51230.5,1
6290,18,56,1,2025-12-07,2025-12-14,2025-12-14,1,631.0,790.2,26034.7,1
6291,11,53,4,2025-07-19,2025-07-23,2025-07-23,1,389.0,3171.1,35280.0,1
6292,10,47,3,2023-05-08,2023-05-23,2023-05-23,1,487.0,3073.9,341217.89,1
6293,1,1,3,2023-02-12,2023-02-18,2023-02-18,1,1357.0,1113.7,160678.14,1
6294,21,43,1,2025-12-05,2025-12-11,2025-12-11,2,1811.0,1135.5,56487.1,1
6295,14,56,4,2023-05-28,2023-06-06,2023-06-06,1,969.0,1283.1,18993.52,1
6296,14,56,4,2023-02-09,2023-02-16,2023-02-16,1,888.0,2982.7,50532.66,1
6297,18,27,2,2025-02-15,2025-03-01,2025-03-01,1,715.0,408.6,9636.39,1
6298,2,15,1,2023-04-20,2023-05-01,2023-05-02,2,818.0,1657.4,77558.54,0
6299,12,14,4,2024-10-25,2024-10-31,2024-10-31,1,1510.0,1378.4,34848.14,1
6300,15,37,2,2023-01-27,2023-02-01,2023-02-01,1,196.0,3188.1,37468.47,1
6301,19,48,2,2023-12-03,2023-12-15,2023-12-20,1,856.0,1507.5,50056.48,0
6302,12,48,1,2025-03-31,2025-04-14,2025-04-14,1,189.0,359.2,8245.38,1
6303,10,56,1,2023-02-16,2023-02-23,2023-02-23,1,627.0,2193.5,83108.63,1
6304,13,17,2,2023-11-08,2023-11-23,2023-11-23,1,216.0,1393.1,17140.62,1
6305,20,1,3,2025-06-10,2025-06-16,2025-06-16,1,163.0,1571.1,81031.67,1
6306,20,48,1,2024-06-06,2024-06-22,2024-07-01,1,1398.0,2417.0,121025.75,0
6307,6,25,1,2023-05-11,2023-05-19,2023-05-24,1,359.0,1557.1,49009.02,0
6308,19,38,4,2024-01-04,2024-01-08,2024-01-08,1,290.0,1610.7,13661.08,1
6309,3,60,2,2025-10-26,2025-10-30,2025-11-06,1,1399.0,1400.1,46826.7,0
6310,12,38,2,2023-12-28,2024-01-02,2024-01-02,1,392.0,2848.0,65112.3,1
6311,7,20,1,2025-01-21,2025-01-27,2025-01-31,1,64.0,630.0,7849.84,0
6312,1,12,2,2023-11-08,2023-11-22,2023-11-23,1,333.0,1640.1,30219.11,0
6313,10,56,1,2023-03-15,2023-03-23,2023-03-23,1,830.0,1430.1,48412.68,1
6314,5,16,4,2023-04-29,2023-05-11,2023-05-11,1,123.0,801.9,5656.56,1
6315,4,41,4,2023-12-01,2023-12-12,2023-12-12,1,562.0,1137.9,16512.18,1
6316,14,37,1,2025-05-31,2025-06-07,2025-06-13,1,834.0,839.1,37690.94,0
6317,20,20,2,2024-05-17,2024-05-21,2024-05-21,1,870.0,2616.2,78855.56,1
6318,22,56,1,2024-06-21,2024-06-28,2024-06-28,1,1352.0,2420.3,141132.05,1
6319,19,31,1,2024-01-23,2024-02-04,2024-02-09,1,615.0,360.3,12376.15,0
6320,2,5,3,2025-01-03,2025-01-12,2025-01-12,1,683.0,1008.5,124974.39,1
6321,11,52,2,2024-07-22,2024-08-04,2024-08-04,1,292.0,2771.5,52788.87,1
6322,8,13,1,2023-11-23,2023-12-05,2023-12-05,1,1049.0,3083.0,134988.12,1
6323,9,15,2,2024-02-29,2024-03-10,2024-03-10,1,172.0,2227.1,29836.71,1
6324,12,53,1,2025-10-18,2025-10-22,2025-10-22,1,592.0,3066.8,112536.0,1
6325,3,16,2,2025-03-19,2025-03-29,2025-03-29,1,46.0,2091.0,16341.79,1
6326,13,30,1,2023-12-29,2024-01-03,2024-01-03,1,127.0,1185.6,20014.14,1
6327,21,52,3,2023-06-05,2023-06-14,2023-06-14,1,214.0,2612.7,173856.37,1
6328,4,14,1,2025-10-04,2025-10-10,2025-10-13,1,242.0,855.6,19149.76,0
6329,18,9,1,2023-11-18,2023-11-24,2023-11-28,1,530.0,275.7,8938.7,0
6330,13,14,4,2023-04-15,2023-04-20,2023-04-20,1,873.0,1185.5,20462.17,1
6331,10,51,2,2024-11-06,2024-11-10,2024-11-10,1,860.0,879.1,27133.34,1
6332,5,50,3,2023-12-25,2023-12-29,2023-12-29,1,877.0,2970.4,353164.18,1
6333,6,30,1,2023-07-12,2023-07-19,2023-07-19,1,111.0,410.0,4922.13,1
6334,16,34,4,2025-10-12,2025-10-23,2025-10-23,1,476.0,1523.1,17829.16,1
6335,17,27,2,2024-03-09,2024-03-20,2024-03-20,1,202.0,1322.2,19218.92,1
6336,22,9,4,2023-05-23,2023-05-28,2023-05-30,1,732.0,2875.7,43668.34,0
6337,4,37,1,2025-10-03,2025-10-08,2025-10-08,1,279.0,2881.2,61955.68,1
6338,14,14,4,2023-06-06,2023-06-13,2023-06-17,1,709.0,2079.6,34410.73,0
6339,16,46,1,2024-03-12,2024-03-26,2024-03-26,1,106.0,601.6,7295.53,1
6340,1,15,4,2023-12-17,2023-12-27,2023-12-27,1,1215.0,1205.7,27193.39,1
6341,3,60,4,2024-10-14,2024-10-21,2024-10-25,1,905.0,2939.7,48485.05,0
6342,20,48,4,2024-06-18,2024-06-29,2024-06-29,1,611.0,2220.9,34248.49,1
6343,1,49,1,2025-01-10,2025-01-23,2025-01-23,1,1540.0,1834.1,87392.93,1
6344,14,34,2,2024-01-15,2024-01-26,2024-01-26,1,655.0,1605.2,44488.56,1
6345,22,9,3,2023-04-01,2023-04-08,2023-04-10,1,513.0,546.9,52613.77,0
6346,10,51,4,2024-03-05,2024-03-08,2024-03-08,1,416.0,1854.6,22127.79,1
6347,6,23,4,2023-01-16,2023-01-21,2023-01-21,1,828.0,995.7,15095.81,1
6348,1,25,4,2025-05-25,2025-06-03,2025-06-03,1,289.0,2979.3,24969.14,1
6349,10,19,3,2025-10-10,2025-10-15,2025-10-15,1,145.0,2411.5,121283.94,1
6350,2,9,1,2025-06-04,2025-06-09,2025-06-09,1,609.0,2577.5,72267.83,1
6351,18,47,3,2025-06-19,2025-07-06,2025-07-06,1,600.0,542.1,47049.19,1
6352,19,25,2,2023-08-12,2023-08-19,2023-08-21,1,239.0,258.2,3235.72,0
6353,4,56,4,2025-07-14,2025-07-20,2025-07-20,1,827.0,2492.0,34341.42,1
6354,2,12,2,2023-03-04,2023-03-22,2023-03-22,1,451.0,2821.7,70331.91,1
6355,3,9,4,2023-08-31,2023-09-06,2023-09-11,1,972.0,108.2,1528.94,0
6356,10,15,3,2024-07-29,2024-08-07,2024-08-09,1,363.0,2275.8,150542.54,0
6357,8,18,3,2023-11-16,2023-11-21,2023-11-21,1,876.0,2291.1,231580.86,1
6358,6,56,1,2023-08-19,2023-08-24,2023-08-29,1,90.0,2657.4,36472.44,0
6359,5,44,1,2025-07-19,2025-07-30,2025-07-30,1,215.0,856.4,18266.33,1
6360,7,37,1,2025-02-20,2025-02-25,2025-02-28,1,494.0,885.5,26279.37,0
6361,22,12,4,2023-12-19,2023-12-31,2023-12-31,1,982.0,2386.0,41533.86,1
6362,16,33,1,2023-04-04,2023-04-15,2023-04-15,1,477.0,530.6,18675.47,1
6363,2,43,1,2023-03-25,2023-03-30,2023-03-30,1,306.0,2346.8,65974.45,1
6364,17,34,2,2025-09-14,2025-09-28,2025-09-28,1,592.0,3140.9,75678.66,1
6365,19,46,1,2025-11-11,2025-11-22,2025-11-22,1,93.0,280.8,4363.3,1
6366,10,15,3,2024-07-27,2024-08-06,2024-08-08,1,984.0,852.6,130908.3,0
6367,22,4,1,2024-06-27,2024-06-30,2024-07-02,1,879.0,1047.2,41366.42,0
6368,18,9,1,2025-05-17,2025-05-23,2025-05-23,1,316.0,72.7,2018.45,1
6369,17,37,1,2025-05-27,2025-06-01,2025-06-01,1,499.0,2739.7,96011.57,1
6370,4,43,1,2023-02-12,2023-02-17,2023-02-17,1,1097.0,1338.4,74306.79,1
6371,20,8,2,2023-10-21,2023-10-28,2023-10-28,1,67.0,2449.3,19283.11,1
6372,4,15,2,2023-05-16,2023-05-27,2023-05-27,1,572.0,1281.9,28827.13,1
6373,4,43,2,2023-10-20,2023-10-25,2023-10-25,1,1737.0,292.3,11084.7,1
6374,16,24,4,2023-12-10,2023-12-14,2023-12-14,1,1056.0,652.5,10516.01,1
6375,16,38,2,2023-01-20,2023-01-27,2023-01-27,1,1078.0,1961.5,65614.79,1
6376,4,57,2,2025-08-20,2025-08-28,2025-08-28,1,383.0,343.0,5444.62,1
6377,15,27,3,2024-07-05,2024-07-14,2024-07-14,1,238.0,767.3,59318.29,1
6378,10,37,1,2025-03-07,2025-03-12,2025-03-12,1,950.0,2102.0,86604.2,1
6379,17,14,1,2023-08-27,2023-09-05,2023-09-05,1,429.0,951.8,27755.82,1
6380,17,27,1,2025-12-10,2025-12-22,2025-12-22,1,1219.0,1941.8,101131.14,1
6381,5,37,1,2024-02-11,2024-02-17,2024-02-17,1,178.0,2864.1,57489.61,1
6382,13,25,1,2025-10-09,2025-10-18,2025-10-18,1,24.0,1269.0,7349.5,1
6383,12,48,1,2025-07-20,2025-08-02,2025-08-04,2,1498.0,317.3,15589.44,0
6384,8,48,3,2025-06-15,2025-06-27,2025-07-02,1,238.0,2850.3,204561.2,0
6385,15,56,1,2024-04-15,2024-04-24,2024-04-24,1,254.0,2410.5,45190.58,1
6386,13,30,2,2024-02-08,2024-02-16,2024-02-16,1,62.0,811.0,7239.33,1
6387,4,2,1,2023-06-09,2023-06-18,2023-06-18,2,1869.0,558.3,27653.75,1
6388,6,17,2,2025-05-18,2025-06-03,2025-06-05,1,721.0,1166.3,25969.03,0
6389,7,53,4,2025-06-04,2025-06-08,2025-06-08,1,269.0,1185.7,8569.76,1
6390,17,6,3,2023-01-26,2023-02-02,2023-02-02,1,227.0,1833.7,95225.81,1
6391,6,23,1,2025-08-05,2025-08-11,2025-08-11,1,550.0,1758.2,56258.15,1
6392,14,9,3,2023-08-02,2023-08-08,2023-08-13,1,600.0,485.0,56589.26,0
6393,17,34,4,2024-10-07,2024-10-19,2024-10-19,1,638.0,3195.7,51679.97,1
6394,19,49,3,2025-01-20,2025-02-01,2025-02-01,1,541.0,1360.5,158198.05,1
6395,21,27,2,2025-02-19,2025-03-03,2025-03-03,1,152.0,1328.7,14300.49,1
6396,20,36,1,2023-07-04,2023-07-10,2023-07-10,1,1204.0,1609.0,84073.91,1
6397,1,40,1,2025-06-01,2025-06-10,2025-06-10,1,508.0,108.0,3646.89,1
6398,15,12,4,2024-11-11,2024-11-23,2024-12-03,1,199.0,1224.0,9011.43,0
6399,10,56,1,2023-05-24,2023-06-02,2023-06-02,1,2348.0,1632.2,116992.39,1
6400,16,15,2,2023-08-06,2023-08-15,2023-08-16,1,361.0,3195.6,49582.76,0
6401,16,34,1,2024-06-19,2024-07-03,2024-07-03,1,427.0,2591.7,79871.72,1
6402,18,12,1,2024-05-08,2024-05-23,2024-05-23,1,703.0,2232.1,93378.1,1
6403,8,47,3,2023-03-23,2023-04-06,2023-04-11,1,1301.0,3149.6,541360.57,0
6404,12,14,1,2023-01-31,2023-02-08,2023-02-10,1,317.0,1477.2,37528.06,0
6405,1,2,4,2025-08-12,2025-08-20,2025-08-25,1,873.0,2566.2,49261.97,0
6406,13,13,2,2024-09-12,2024-09-24,2024-09-24,1,613.0,1798.1,41034.2,1
6407,14,48,2,2025-08-31,2025-09-15,2025-09-20,1,614.0,501.8,14357.34,0
6408,10,7,2,2025-02-16,2025-02-21,2025-02-21,1,549.0,859.9,22807.21,1
6409,4,15,1,2023-04-23,2023-05-03,2023-05-03,1,289.0,863.2,18647.64,1
6410,10,51,4,2024-03-20,2024-03-25,2024-03-26,1,427.0,1928.1,21886.68,0
6411,12,21,1,2025-10-13,2025-10-21,2025-10-23,1,301.0,737.7,20097.8,0
6412,15,38,4,2023-01-19,2023-01-24,2023-01-24,1,464.0,955.6,10339.69,1
6413,10,38,1,2025-04-21,2025-04-26,2025-04-26,1,311.0,2868.8,59059.89,1
6414,2,40,2,2025-11-23,2025-11-29,2025-11-29,1,162.0,1956.5,19995.86,1
6415,14,51,1,2024-01-26,2024-01-31,2024-01-31,1,820.0,1362.2,56649.35,1
6416,22,8,4,2024-08-30,2024-09-08,2024-09-08,1,1118.0,3075.2,54456.86,1
6417,10,25,1,2025-05-01,2025-05-09,2025-05-13,1,39.0,1224.4,12746.48,0
6418,9,29,4,2025-02-03,2025-02-09,2025-02-09,1,478.0,1616.4,18410.05,1
6419,14,14,4,2025-06-15,2025-06-23,2025-06-23,1,591.0,656.0,10449.95,1
6420,16,8,1,2024-03-31,2024-04-08,2024-04-08,1,766.0,2450.0,110958.43,1
6421,17,17,2,2024-11-23,2024-12-11,2024-12-22,1,1339.0,2372.8,70378.47,0
6422,1,2,2,2023-01-22,2023-02-01,2023-02-01,1,1376.0,242.3,7484.15,1
6423,17,35,3,2025-08-27,2025-09-05,2025-09-05,1,1309.0,530.2,86370.34,1
6424,10,40,2,2025-01-06,2025-01-16,2025-01-18,1,559.0,1653.6,40737.45,0
6425,9,27,1,2024-01-03,2024-01-14,2024-01-19,1,696.0,1464.6,52502.77,0
6426,2,37,2,2025-10-05,2025-10-09,2025-10-18,2,1547.0,2116.1,71205.2,0
6427,15,15,3,2023-06-22,2023-07-03,2023-07-04,1,322.0,744.7,55541.67,0
6428,10,13,2,2025-01-29,2025-02-09,2025-02-14,1,1139.0,900.7,32552.17,0
6429,11,34,2,2024-10-22,2024-11-03,2024-11-03,1,138.0,55.1,634.25,1
6430,9,2,1,2023-12-07,2023-12-16,2023-12-21,1,1371.0,2578.0,120753.19,0
6431,16,46,4,2025-05-01,2025-05-13,2025-05-13,1,78.0,2962.3,15272.31,1
6432,4,33,1,2024-09-30,2024-10-15,2024-10-16,1,196.0,2427.5,49937.49,0
6433,10,12,1,2024-09-22,2024-10-05,2024-10-05,1,588.0,2906.9,117180.43,1
6434,19,5,1,2024-04-28,2024-05-06,2024-05-06,1,1570.0,2579.5,154143.01,1
6435,14,14,1,2023-02-28,2023-03-07,2023-03-10,1,4.0,3062.3,8982.55,0
6436,21,52,1,2025-01-09,2025-01-19,2025-01-19,1,332.0,653.1,18520.25,1
6437,10,7,1,2024-12-22,2024-12-27,2024-12-27,1,415.0,1339.5,42609.5,1
6438,8,13,1,2024-11-23,2024-12-04,2024-12-10,1,1301.0,482.5,22714.33,0
6439,12,50,4,2023-03-14,2023-03-19,2023-03-19,1,333.0,943.3,11158.52,1
6440,17,30,1,2023-01-06,2023-01-12,2023-01-12,1,701.0,2542.7,94902.41,1
6441,5,15,2,2024-10-14,2024-10-22,2024-10-30,1,195.0,1652.0,19624.92,0
6442,11,50,1,2025-02-10,2025-02-13,2025-02-13,1,1666.0,3013.8,204128.83,1
6443,17,31,1,2023-11-13,2023-11-25,2023-11-25,1,269.0,2755.8,59385.92,1
6444,2,16,1,2024-09-08,2024-09-19,2024-09-23,1,1053.0,237.2,8826.8,0
6445,19,47,4,2023-09-01,2023-09-19,2023-09-19,1,589.0,2768.0,36165.27,1
6446,3,27,3,2023-09-30,2023-10-13,2023-10-13,1,93.0,705.1,24132.6,1
6447,7,48,4,2023-06-27,2023-07-10,2023-07-10,1,38.0,1004.0,3762.9,1
6448,13,20,2,2025-02-08,2025-02-13,2025-02-17,1,1052.0,1136.4,43918.45,0
6449,22,50,1,2024-05-27,2024-06-02,2024-06-02,1,498.0,446.1,16490.6,1
6450,5,59,3,2025-01-18,2025-01-22,2025-01-31,1,931.0,490.8,56536.81,0
6451,3,8,1,2024-12-30,2025-01-08,2025-01-08,1,896.0,1562.1,52530.63,1
6452,19,14,3,2024-11-01,2024-11-10,2024-11-13,1,263.0,297.8,16745.07,0
6453,17,40,1,2025-11-07,2025-11-17,2025-11-17,1,1135.0,446.1,19836.69,1
6454,15,59,1,2024-01-30,2024-02-03,2024-02-03,1,1241.0,2656.0,156334.69,1
6455,10,53,1,2024-12-20,2024-12-23,2024-12-23,1,577.0,164.6,4487.29,1
6456,13,48,1,2023-08-07,2023-08-19,2023-08-23,1,34.0,771.4,6603.51,0
6457,10,51,4,2024-06-26,2024-07-02,2024-07-07,1,699.0,68.7,1166.33,0
6458,2,19,4,2023-11-05,2023-11-11,2023-11-11,1,607.0,82.0,1068.66,1
6459,10,55,1,2024-08-30,2024-09-07,2024-09-07,2,1118.0,1983.4,82291.67,1
6460,21,27,1,2023-06-21,2023-07-03,2023-07-03,1,96.0,216.5,2547.12,1
6461,11,52,1,2024-08-28,2024-09-11,2024-09-11,1,130.0,1780.2,29261.94,1
6462,20,36,1,2023-03-28,2023-04-04,2023-04-04,1,1053.0,2405.3,124405.45,1
6463,19,55,1,2023-03-03,2023-03-10,2023-03-10,1,1384.0,51.5,2878.08,1
6464,10,37,2,2025-01-21,2025-01-28,2025-01-28,1,473.0,2021.7,37050.16,1
6465,2,37,4,2023-02-19,2023-02-26,2023-02-26,1,413.0,1174.9,15389.38,1
6466,5,3,1,2025-08-18,2025-08-23,2025-08-23,1,356.0,1512.3,32324.05,1
6467,6,7,1,2024-12-08,2024-12-13,2024-12-13,1,464.0,2527.5,85510.44,1
6468,16,48,1,2024-05-06,2024-05-20,2024-05-20,1,33.0,2071.9,14094.17,1
6469,14,37,1,2023-02-03,2023-02-09,2023-02-09,1,1612.0,709.6,47670.54,1
6470,8,25,4,2024-06-19,2024-06-30,2024-07-02,1,168.0,1506.3,10451.58,0
6471,10,21,3,2024-05-09,2024-05-17,2024-05-17,1,246.0,2000.4,109985.98,1
6472,12,21,1,2023-12-04,2023-12-14,2023-12-19,1,362.0,2089.5,65443.69,0
6473,9,30,3,2023-04-11,2023-04-16,2023-04-19,1,934.0,2209.4,326095.84,0
6474,17,31,1,2024-03-17,2024-03-31,2024-03-31,1,995.0,755.9,30321.74,1
6475,4,57,1,2023-08-29,2023-09-05,2023-09-05,1,598.0,2291.0,73680.95,1
6476,9,43,1,2023-08-29,2023-09-04,2023-09-04,1,222.0,3092.4,53356.73,1
6477,7,43,2,2025-09-15,2025-09-19,2025-09-19,1,1531.0,622.0,28912.66,1
6478,20,11,3,2024-12-22,2025-01-03,2025-01-03,1,196.0,1011.4,52527.44,1
6479,18,31,3,2025-10-11,2025-10-23,2025-10-23,1,196.0,398.9,22445.04,1
6480,17,34,1,2024-01-25,2024-02-04,2024-02-05,1,963.0,2296.0,80336.77,0
6481,22,53,2,2025-11-15,2025-11-19,2025-11-19,1,373.0,1999.6,36336.21,1
6482,8,21,4,2023-09-03,2023-09-11,2023-09-16,1,1023.0,1844.5,27513.59,0
6483,8,47,4,2025-04-23,2025-05-10,2025-05-10,1,796.0,2625.5,41714.76,1
6484,19,55,2,2024-06-10,2024-06-17,2024-06-17,1,1876.0,460.7,20897.18,1
6485,1,56,3,2025-10-15,2025-10-23,2025-10-28,1,120.0,1092.7,48765.53,0
6486,5,50,2,2023-01-18,2023-01-23,2023-01-28,1,289.0,1459.4,28758.0,0
6487,13,9,1,2024-02-25,2024-03-01,2024-03-03,1,1114.0,643.4,30145.25,0
6488,22,8,4,2025-12-03,2025-12-12,2025-12-12,1,2376.0,1015.2,27971.41,1
6489,12,23,2,2023-11-16,2023-11-22,2023-11-22,1,421.0,2116.6,47779.15,1
6490,14,37,1,2024-09-15,2024-09-19,2024-09-19,1,794.0,2174.1,98224.71,1
6491,21,34,4,2023-02-27,2023-03-09,2023-03-09,1,236.0,852.7,7679.05,1
6492,13,13,2,2025-08-02,2025-08-13,2025-08-13,1,93.0,711.9,5976.29,1
6493,22,56,1,2023-05-11,2023-05-18,2023-05-22,1,384.0,521.1,14780.18,0
6494,10,56,2,2023-09-11,2023-09-18,2023-09-18,1,1137.0,130.4,3857.94,1
6495,7,52,4,2023-02-21,2023-03-03,2023-03-11,1,73.0,2691.5,11073.55,0
6496,22,8,3,2023-09-17,2023-09-27,2023-10-01,1,1256.0,489.2,75791.43,0
6497,13,13,3,2024-11-04,2024-11-15,2024-11-15,1,905.0,1544.9,180570.37,1
6498,20,25,1,2024-04-27,2024-05-08,2024-05-08,1,90.0,718.1,11308.26,1
6499,18,23,2,2023-11-25,2023-11-30,2023-11-30,1,1077.0,2279.0,85614.29,1
6500,5,44,1,2023-01-10,2023-01-20,2023-01-20,1,146.0,1809.7,30504.27,1
6501,15,59,2,2023-06-10,2023-06-13,2023-06-13,1,719.0,1627.5,40170.99,1
6502,21,57,3,2025-08-17,2025-08-25,2025-08-25,1,398.0,400.6,36552.66,1
6503,20,48,1,2025-07-20,2025-08-03,2025-08-05,1,1048.0,1141.9,42977.9,0
6504,8,11,2,2023-09-08,2023-09-18,2023-09-18,1,217.0,2312.8,28946.39,1
6505,13,38,2,2023-01-23,2023-01-30,2023-01-30,1,409.0,1500.5,33709.74,1
6506,15,50,1,2025-03-21,2025-03-24,2025-03-29,1,451.0,1388.4,48643.93,0
6507,4,35,2,2023-04-14,2023-04-25,2023-04-25,1,674.0,1980.8,51741.87,1
6508,8,4,1,2025-06-25,2025-06-29,2025-06-29,1,467.0,1637.0,57034.61,1
6509,21,2,2,2025-07-02,2025-07-10,2025-07-10,1,238.0,2549.6,43094.64,1
6510,11,9,1,2024-08-20,2024-08-26,2024-08-26,1,354.0,784.0,18194.03,1
6511,21,53,1,2023-04-28,2023-05-02,2023-05-02,1,379.0,2176.7,65574.45,1
6512,14,28,4,2023-08-22,2023-09-01,2023-09-01,1,668.0,1902.9,29933.55,1
6513,1,13,4,2024-10-10,2024-10-21,2024-10-27,1,845.0,255.6,4409.36,0
6514,19,4,1,2023-08-17,2023-08-20,2023-08-20,1,494.0,1842.8,63247.93,1
6515,1,56,2,2023-06-08,2023-06-16,2023-06-16,1,89.0,2263.5,24553.59,1
6516,19,14,4,2024-08-27,2024-09-01,2024-09-04,1,616.0,1227.4,15150.12,0
6517,9,29,1,2024-09-17,2024-09-23,2024-09-23,1,672.0,1765.2,71881.04,1
6518,12,29,3,2025-11-30,2025-12-04,2025-12-04,1,1238.0,1213.8,174571.23,1
